Remainder,Steps,Decision_Tree,Score,Num_Of_Choices_Made
137891012,4,"['Step1: (4,5,9) (4,5)', 'Step2: (6,2,8) (6,2)', 'Step3: (11) (11)']",1,2
256789101112,3,"['Step1: (3,1,4) (3,1)', 'Step2: (4) (4)']",1,1
7912,8,"['Step1: (2,4,6) (6)', 'Step2: (3,5,8) (8)', 'Step3: (1,2,3) (3)', 'Step4: (2,1) (2,1)', 'Step5: (11) (11)', 'Step6: (4,5,9) (4,5)', 'Step7: (10) (10)']",6,4
11,10,"['Step1: (2,4,6) (2,4)', 'Step2: (1,6,7) (7)', 'Step3: (9) (9)', 'Step4: (10) (10)', 'Step5: (3) (3)', 'Step6: (5) (5)', 'Step7: (12) (12)', 'Step8: (8) (8)', 'Step9: (6,1) (6,1)']",8,2
478912,7,"['Step1: (2) (2)', 'Step2: (1,6,7) (1,6)', 'Step3: (10) (10)', 'Step4: (11) (11)', 'Step5: (3) (3)', 'Step6: (5) (5)']",4,1
1238101112,5,"['Step1: (6,4,10) (6,4)', 'Step2: (9) (9)', 'Step3: (3,2,5) (5)', 'Step4: (7) (7)']",1,2
34581012,6,"['Step1: (6,5,11) (11)', 'Step2: (1,2,3) (1,2)', 'Step3: (7) (7)', 'Step4: (6) (6)', 'Step5: (5,4,9) (9)']",2,3
59101112,7,"['Step1: (1,2,3) (3)', 'Step2: (2,1) (2,1)', 'Step3: (4) (4)', 'Step4: (6) (6)', 'Step5: (7) (7)', 'Step6: (8) (8)']",2,1
4691012,6,"['Step1: (1,2,3) (1,2)', 'Step2: (6,5,11) (11)', 'Step3: (3,5,8) (8)', 'Step4: (7) (7)', 'Step5: (3,5) (3,5)']",3,3
123589101112,3,"['Step1: (2,5,7) (7)', 'Step2: (6,4,10) (6,4)']",1,2
126789101112,3,"['Step1: (4) (4)', 'Step2: (5,3,8) (5,3)']",1,1
13467891112,3,"['Step1: (6,4,10) (10)', 'Step2: (2,5,7) (2,5)']",1,2
8101112,7,"['Step1: (1,4,5) (5)', 'Step2: (6) (6)', 'Step3: (9) (9)', 'Step4: (4,3,7) (4,3)', 'Step5: (7) (7)', 'Step6: (2,1) (2,1)']",3,2
1678101112,5,"['Step1: (3,2,5) (3,2)', 'Step2: (4) (4)', 'Step3: (9) (9)', 'Step4: (5) (5)']",1,1
123457891112,3,"['Step1: (6,4,10) (10)', 'Step2: (2,4,6) (6)']",1,2
123479101112,3,"['Step1: (6,5,11) (6,5)', 'Step2: (8) (8)']",1,1
1356789,6,"['Step1: (12) (12)', 'Step2: (2) (2)', 'Step3: (4) (4)', 'Step4: (6,5,11) (11)', 'Step5: (10) (10)']",3,1
1246791012,5,"['Step1: (1,2,3) (3)', 'Step2: (1,4,5) (5)', 'Step3: (11) (11)', 'Step4: (8) (8)']",1,2
347891112,5,"['Step1: (3,2,5) (5)', 'Step2: (2,1,3) (2,1)', 'Step3: (6,4,10) (10)', 'Step4: (6) (6)']",1,3
1267891112,5,"['Step1: (3,2,5) (5)', 'Step2: (2,1,3) (3)', 'Step3: (4) (4)', 'Step4: (10) (10)']",1,2
2781112,6,"['Step1: (6,4,10) (10)', 'Step2: (1,3,4) (1,3)', 'Step3: (6,5,11) (6,5)', 'Step4: (4) (4)', 'Step5: (9) (9)']",3,3
2891112,6,"['Step1: (3,4,7) (3,4)', 'Step2: (6) (6)', 'Step3: (10) (10)', 'Step4: (7) (7)', 'Step5: (1,5) (1,5)']",3,1
1569101112,5,"['Step1: (8) (8)', 'Step2: (2) (2)', 'Step3: (6,1,7) (7)', 'Step4: (4,3) (4,3)']",1,1
1268101112,6,"['Step1: (3,6,9) (9)', 'Step2: (4) (4)', 'Step3: (1,2,3) (3)', 'Step4: (5,2,7) (7)', 'Step5: (5) (5)']",1,3
123458910,5,"['Step1: (5,1,6) (6)', 'Step2: (7) (7)', 'Step3: (11) (11)', 'Step4: (12) (12)']",1,1
128101112,6,"['Step1: (5,4,9) (5,4)', 'Step2: (7) (7)', 'Step3: (6) (6)', 'Step4: (9) (9)', 'Step5: (2,1,3) (3)']",1,2
1235789101112,3,"['Step1: (6) (6)', 'Step2: (3,1,4) (4)']",1,1
14567891012,3,"['Step1: (2,3,5) (2,3)', 'Step2: (6,5,11) (11)']",1,2
58101112,6,"['Step1: (1,2,3) (1,2)', 'Step2: (4,3,7) (4,3)', 'Step3: (6) (6)', 'Step4: (7) (7)', 'Step5: (9) (9)']",2,2
13412,8,"['Step1: (5,1,6) (6)', 'Step2: (10) (10)', 'Step3: (11) (11)', 'Step4: (7) (7)', 'Step5: (9) (9)', 'Step6: (2,5) (2,5)', 'Step7: (8) (8)']",5,1
123568910,5,"['Step1: (3,1,4) (4)', 'Step2: (12) (12)', 'Step3: (6,5,11) (11)', 'Step4: (2,5,7) (7)']",1,3
235678101112,3,"['Step1: (4,1,5) (4,1)', 'Step2: (3,6,9) (9)']",1,2
367891012,4,"['Step1: (5,6,11) (11)', 'Step2: (5,1,6) (5,1)', 'Step3: (2,4,6) (2,4)']",1,3
23589101112,4,"['Step1: (1,4,5) (1,4)', 'Step2: (5,2,7) (7)', 'Step3: (6) (6)']",1,2
141012,9,"['Step1: (1,4,5) (5)', 'Step2: (11) (11)', 'Step3: (6) (6)', 'Step4: (2) (2)', 'Step5: (3) (3)', 'Step6: (9) (9)', 'Step7: (8) (8)', 'Step8: (7) (7)']",4,1
46789101112,3,"['Step1: (5,3,8) (5,3)', 'Step2: (2,1) (2,1)']",1,1
25689101112,4,"['Step1: (4,1,5) (4,1)', 'Step2: (3) (3)', 'Step3: (5,2,7) (7)']",1,2
1235789101112,2,"['Step1: (6,4,10) (6,4)']",1,1
13578101112,4,"['Step1: (6,4,10) (6,4)', 'Step2: (9) (9)', 'Step3: (2) (2)']",1,1
12561012,6,"['Step1: (6,5,11) (11)', 'Step2: (6,1,7) (7)', 'Step3: (3,4) (3,4)', 'Step4: (8) (8)', 'Step5: (9) (9)']",2,2
125671112,5,"['Step1: (4,3,7) (4,3)', 'Step2: (10) (10)', 'Step3: (6,2,8) (8)', 'Step4: (9) (9)']",1,2
4678101112,4,"['Step1: (1,5,6) (1,5)', 'Step2: (3,2) (3,2)', 'Step3: (9) (9)']",1,1
2378912,5,"['Step1: (1,4,5) (1,4)', 'Step2: (10) (10)', 'Step3: (5,6,11) (5,6)', 'Step4: (11) (11)']",3,2
123578910,4,"['Step1: (5,6,11) (11)', 'Step2: (12) (12)', 'Step3: (6,4,10) (6,4)']",1,2
12567891011,3,"['Step1: (4,3,7) (4,3)', 'Step2: (12) (12)']",1,1
158101112,6,"['Step1: (1,2,3) (3)', 'Step2: (9) (9)', 'Step3: (1,6,7) (7)', 'Step4: (2,4,6) (2,4)', 'Step5: (1,5,6) (6)']",1,4
2351012,7,"['Step1: (4,1,5) (4,1)', 'Step2: (6) (6)', 'Step3: (7) (7)', 'Step4: (8) (8)', 'Step5: (9) (9)', 'Step6: (11) (11)']",3,1
147101112,5,"['Step1: (2,5,7) (2,5)', 'Step2: (9) (9)', 'Step3: (8) (8)', 'Step4: (3,6) (3,6)']",1,1
29101112,6,"['Step1: (4,1,5) (4,1)', 'Step2: (6) (6)', 'Step3: (8) (8)', 'Step4: (5,3) (5,3)', 'Step5: (7) (7)']",2,1
1235791011,4,"['Step1: (4,6,10) (4,6)', 'Step2: (12) (12)', 'Step3: (8) (8)']",1,1
14789101112,3,"['Step1: (5,2,7) (5,2)', 'Step2: (3,6,9) (3,6)']",1,2
24591012,6,"['Step1: (6,1,7) (6,1)', 'Step2: (8) (8)', 'Step3: (3) (3)', 'Step4: (7) (7)', 'Step5: (11) (11)']",2,1
278101112,5,"['Step1: (5,3,8) (5,3)', 'Step2: (9) (9)', 'Step3: (6,1,7) (6,1)', 'Step4: (4) (4)']",1,2
1248912,6,"['Step1: (6,5,11) (11)', 'Step2: (5,1,6) (6)', 'Step3: (4,3,7) (7)', 'Step4: (5,3,8) (5,3)', 'Step5: (10) (10)']",3,4
127811,7,"['Step1: (1,3,4) (4)', 'Step2: (3,5,8) (3,5)', 'Step3: (12) (12)', 'Step4: (9) (9)', 'Step5: (6) (6)', 'Step6: (10) (10)']",4,2
18101112,6,"['Step1: (4,3,7) (7)', 'Step2: (5,3,8) (5,3)', 'Step3: (6) (6)', 'Step4: (2,4) (2,4)', 'Step5: (9) (9)']",2,2
236789101112,3,"['Step1: (5,1,6) (5,1)', 'Step2: (4) (4)']",1,1
14581112,6,"['Step1: (6,3,9) (6,3)', 'Step2: (2,5,7) (7)', 'Step3: (9) (9)', 'Step4: (10) (10)', 'Step5: (2) (2)']",2,2
145789101112,3,"['Step1: (3,2,5) (3,2)', 'Step2: (6) (6)']",1,1
1478101112,4,"['Step1: (5,2,7) (5,2)', 'Step2: (9) (9)', 'Step3: (3,6) (3,6)']",1,1
11012,8,"['Step1: (2,5,7) (7)', 'Step2: (2,6,8) (8)', 'Step3: (4,5,9) (4,5)', 'Step4: (11) (11)', 'Step5: (6,3,9) (9)', 'Step6: (2) (2)', 'Step7: (3,6) (3,6)']",5,4
1478101112,5,"['Step1: (5,2,7) (5,2)', 'Step2: (3) (3)', 'Step3: (9) (9)', 'Step4: (6) (6)']",1,1
1489101112,4,"['Step1: (1,6,7) (7)', 'Step2: (6,3,9) (6,3)', 'Step3: (5,2) (5,2)']",1,2
12561011,7,"['Step1: (12) (12)', 'Step2: (5,3,8) (8)', 'Step3: (2,1,3) (3)', 'Step4: (6,1,7) (7)', 'Step5: (5,4,9) (9)', 'Step6: (4) (4)']",2,4
13689101112,4,"['Step1: (4,2,6) (4,2)', 'Step2: (5) (5)', 'Step3: (7) (7)']",1,1
169101112,6,"['Step1: (1,4,5) (5)', 'Step2: (3,4,7) (7)', 'Step3: (4,3) (4,3)', 'Step4: (8) (8)', 'Step5: (2) (2)']",1,2
1789101112,4,"['Step1: (6,5,11) (6,5)', 'Step2: (2,4) (2,4)', 'Step3: (3) (3)']",1,1
1235811,6,"['Step1: (4,6,10) (4,6)', 'Step2: (7) (7)', 'Step3: (9) (9)', 'Step4: (10) (10)', 'Step5: (12) (12)']",3,1
89101112,6,"['Step1: (1,6,7) (7)', 'Step2: (2,1,3) (3)', 'Step3: (1,2) (1,2)', 'Step4: (6,4,10) (6,4)', 'Step5: (5) (5)']",2,3
2456789101112,2,"['Step1: (3,1,4) (3,1)']",1,1
1234781112,5,"['Step1: (4,1,5) (5)', 'Step2: (9) (9)', 'Step3: (6) (6)', 'Step4: (10) (10)']",1,1
1257811,6,"['Step1: (3,4,7) (3,4)', 'Step2: (10) (10)', 'Step3: (12) (12)', 'Step4: (9) (9)', 'Step5: (6) (6)']",3,1
59101112,6,"['Step1: (5,1,6) (6)', 'Step2: (3,2,5) (3,2)', 'Step3: (4,1,5) (4,1)', 'Step4: (8) (8)', 'Step5: (7) (7)']",2,3
17911,7,"['Step1: (10) (10)', 'Step2: (6,4) (6,4)', 'Step3: (2) (2)', 'Step4: (8) (8)', 'Step5: (5,3) (5,3)', 'Step6: (12) (12)']",5,0
2378912,6,"['Step1: (6,4,10) (10)', 'Step2: (5,6,11) (11)', 'Step3: (2,4,6) (6)', 'Step4: (1,5) (1,5)', 'Step5: (4) (4)']",3,3
1481112,7,"['Step1: (6) (6)', 'Step2: (7) (7)', 'Step3: (5,2) (5,2)', 'Step4: (9) (9)', 'Step5: (3) (3)', 'Step6: (10) (10)']",3,0
1245781112,4,"['Step1: (6,3,9) (9)', 'Step2: (6,3) (6,3)', 'Step3: (10) (10)']",1,1
124589101112,3,"['Step1: (1,6,7) (7)', 'Step2: (6,3,9) (6,3)']",1,2
478101112,5,"['Step1: (4,5,9) (9)', 'Step2: (3,6) (3,6)', 'Step3: (2,1) (2,1)', 'Step4: (5) (5)']",1,1
23457891112,3,"['Step1: (4,6,10) (10)', 'Step2: (6,1,7) (6,1)']",1,2
347101112,5,"['Step1: (5,6,11) (5,6)', 'Step2: (9) (9)', 'Step3: (1,2,3) (1,2)', 'Step4: (8) (8)']",1,2
378912,6,"['Step1: (4,2,6) (6)', 'Step2: (11) (11)', 'Step3: (10) (10)', 'Step4: (4,5,9) (4,5)', 'Step5: (1,2,3) (1,2)']",4,3
234791012,5,"['Step1: (2,6,8) (8)', 'Step2: (6,5,11) (11)', 'Step3: (1,6,7) (1,6)', 'Step4: (5) (5)']",1,3
123671011,5,"['Step1: (12) (12)', 'Step2: (5,4,9) (9)', 'Step3: (4,5) (4,5)', 'Step4: (8) (8)']",1,1
1457101112,5,"['Step1: (8) (8)', 'Step2: (3,6,9) (9)', 'Step3: (2,3,5) (2,3)', 'Step4: (1,5,6) (6)']",1,3
2358101112,5,"['Step1: (6,1,7) (6,1)', 'Step2: (4) (4)', 'Step3: (9) (9)', 'Step4: (5,2,7) (7)']",1,2
4678101112,4,"['Step1: (2,1,3) (2,1)', 'Step2: (4,5,9) (9)', 'Step3: (3,5,8) (3,5)']",1,3
235610,7,"['Step1: (6,5,11) (11)', 'Step2: (2,6,8) (8)', 'Step3: (12) (12)', 'Step4: (4,1,5) (4,1)', 'Step5: (7) (7)', 'Step6: (6,3,9) (9)']",4,4
1235789101112,3,"['Step1: (1,3,4) (4)', 'Step2: (6) (6)']",1,1
124781112,5,"['Step1: (10) (10)', 'Step2: (4,5,9) (9)', 'Step3: (5,3,8) (5,3)', 'Step4: (6) (6)']",1,2
1459101112,5,"['Step1: (8) (8)', 'Step2: (1,2,3) (3)', 'Step3: (1,6,7) (7)', 'Step4: (2,6) (2,6)']",1,2
126789101112,3,"['Step1: (4,1,5) (5)', 'Step2: (3,4,7) (3,4)']",1,2
78101112,6,"['Step1: (3,2,5) (5)', 'Step2: (6,3,9) (9)', 'Step3: (1,3,4) (1,3)', 'Step4: (6) (6)', 'Step5: (2,4) (2,4)']",2,3
123412,8,"['Step1: (6,5,11) (11)', 'Step2: (1,6,7) (7)', 'Step3: (5,4,9) (9)', 'Step4: (4,1,5) (5)', 'Step5: (2,6,8) (8)', 'Step6: (4,2,6) (6)', 'Step7: (10) (10)']",4,6
134671012,5,"['Step1: (2,5,7) (2,5)', 'Step2: (8) (8)', 'Step3: (11) (11)', 'Step4: (3,6,9) (9)']",1,2
25679101112,4,"['Step1: (3,1,4) (4)', 'Step2: (1,3) (1,3)', 'Step3: (8) (8)']",1,1
12379101112,5,"['Step1: (2,3,5) (5)', 'Step2: (4) (4)', 'Step3: (6) (6)', 'Step4: (8) (8)']",1,1
2678910,5,"['Step1: (12) (12)', 'Step2: (3,4,7) (3,4)', 'Step3: (1,5,6) (1,5)', 'Step4: (11) (11)']",3,2
123469101112,4,"['Step1: (4,1,5) (5)', 'Step2: (8) (8)', 'Step3: (7) (7)']",1,1
7891112,6,"['Step1: (4,6,10) (10)', 'Step2: (2,4,6) (2,4)', 'Step3: (3) (3)', 'Step4: (1,5,6) (1,5)', 'Step5: (6) (6)']",3,3
126891011,5,"['Step1: (1,4,5) (5)', 'Step2: (3,4,7) (3,4)', 'Step3: (12) (12)', 'Step4: (7) (7)']",1,2
56789101112,3,"['Step1: (2,4,6) (2,4)', 'Step2: (3,1) (3,1)']",1,1
123789101112,3,"['Step1: (6) (6)', 'Step2: (4,5,9) (4,5)']",1,1
789101112,4,"['Step1: (1,4,5) (1,4)', 'Step2: (6,3,9) (6,3)', 'Step3: (5,2,7) (5,2)']",1,3
4679101112,4,"['Step1: (3,2,5) (3,2)', 'Step2: (1,5,6) (1,5)', 'Step3: (8) (8)']",1,2
245789101112,3,"['Step1: (2,4,6) (6)', 'Step2: (1,3,4) (1,3)']",1,2
1356789101112,2,"['Step1: (2,4,6) (2,4)']",1,1
23489101112,4,"['Step1: (6,1,7) (6,1)', 'Step2: (5) (5)', 'Step3: (7) (7)']",1,1
1356891012,4,"['Step1: (5,6,11) (11)', 'Step2: (2,4,6) (2,4)', 'Step3: (7) (7)']",1,2
36781012,6,"['Step1: (2) (2)', 'Step2: (3,6,9) (9)', 'Step3: (1,4,5) (1,4)', 'Step4: (5) (5)', 'Step5: (11) (11)']",2,2
1389101112,4,"['Step1: (6,5,11) (6,5)', 'Step2: (4,2) (4,2)', 'Step3: (7) (7)']",1,1
489101112,5,"['Step1: (6,2,8) (6,2)', 'Step2: (7) (7)', 'Step3: (1,3,4) (1,3)', 'Step4: (5) (5)']",1,2
3491112,6,"['Step1: (4,3,7) (7)', 'Step2: (2,5) (2,5)', 'Step3: (8) (8)', 'Step4: (6,4,10) (10)', 'Step5: (6,1) (6,1)']",3,2
147891112,5,"['Step1: (1,2,3) (3)', 'Step2: (2,5,7) (2,5)', 'Step3: (6) (6)', 'Step4: (10) (10)']",1,2
8101112,6,"['Step1: (3,5,8) (3,5)', 'Step2: (6,4,10) (6,4)', 'Step3: (2,1) (2,1)', 'Step4: (7) (7)', 'Step5: (9) (9)']",3,2
37891112,5,"['Step1: (6,1,7) (6,1)', 'Step2: (5,2,7) (5,2)', 'Step3: (10) (10)', 'Step4: (4) (4)']",2,2
289101112,5,"['Step1: (1,3,4) (1,3)', 'Step2: (7) (7)', 'Step3: (5) (5)', 'Step4: (6,4,10) (6,4)']",1,2
12356911,6,"['Step1: (5,3,8) (8)', 'Step2: (4) (4)', 'Step3: (10) (10)', 'Step4: (12) (12)', 'Step5: (7) (7)']",2,1
6101112,7,"['Step1: (1,3,4) (4)', 'Step2: (3,6,9) (9)', 'Step3: (6,2,8) (8)', 'Step4: (5,2,7) (7)', 'Step5: (3,1) (3,1)', 'Step6: (2,5) (2,5)']",3,4
1246789101112,2,"['Step1: (5,3,8) (5,3)']",1,1
123579101112,3,"['Step1: (4,6,10) (4,6)', 'Step2: (3,5,8) (8)']",1,2
123478101112,4,"['Step1: (6,3,9) (9)', 'Step2: (3,2,5) (5)', 'Step3: (6) (6)']",1,2
1456789101112,2,"['Step1: (2,3,5) (2,3)']",1,1
234589101112,3,"['Step1: (6,1,7) (6,1)', 'Step2: (7) (7)']",1,1
239101112,6,"['Step1: (4,1,5) (4,1)', 'Step2: (5) (5)', 'Step3: (8) (8)', 'Step4: (7) (7)', 'Step5: (6) (6)']",1,1
457101112,5,"['Step1: (3,5,8) (8)', 'Step2: (1,2,3) (1,2)', 'Step3: (3,6,9) (3,6)', 'Step4: (9) (9)']",1,3
2789101112,4,"['Step1: (5,3,8) (5,3)', 'Step2: (4) (4)', 'Step3: (6,1,7) (6,1)']",1,2
78101112,6,"['Step1: (4,5,9) (9)', 'Step2: (2,3,5) (2,3)', 'Step3: (6) (6)', 'Step4: (4) (4)', 'Step5: (5,1) (5,1)']",2,2
3891112,6,"['Step1: (2,3,5) (5)', 'Step2: (2,6,8) (2,6)', 'Step3: (10) (10)', 'Step4: (1,4) (1,4)', 'Step5: (7) (7)']",3,2
148912,6,"['Step1: (10) (10)', 'Step2: (3,5,8) (3,5)', 'Step3: (2,6,8) (2,6)', 'Step4: (7) (7)', 'Step5: (11) (11)']",4,2
13491012,6,"['Step1: (4,3,7) (7)', 'Step2: (5,2) (5,2)', 'Step3: (11) (11)', 'Step4: (6) (6)', 'Step5: (8) (8)']",2,1
13481012,7,"['Step1: (2) (2)', 'Step2: (5) (5)', 'Step3: (3,4,7) (7)', 'Step4: (11) (11)', 'Step5: (9) (9)', 'Step6: (6) (6)']",2,1
1291112,6,"['Step1: (4,5,9) (4,5)', 'Step2: (8) (8)', 'Step3: (6,3,9) (6,3)', 'Step4: (10) (10)', 'Step5: (7) (7)']",3,2
35101112,6,"['Step1: (4,1,5) (4,1)', 'Step2: (9) (9)', 'Step3: (7) (7)', 'Step4: (2,6,8) (2,6)', 'Step5: (3,5,8) (8)']",2,3
189101112,6,"['Step1: (2,4,6) (2,4)', 'Step2: (5) (5)', 'Step3: (7) (7)', 'Step4: (6) (6)', 'Step5: (3) (3)']",1,1
235789101112,3,"['Step1: (1,4,5) (1,4)', 'Step2: (6) (6)']",1,1
12345789101112,2,"['Step1: (1,5,6) (6)']",1,1
469101112,5,"['Step1: (3,5,8) (8)', 'Step2: (4,3,7) (7)', 'Step3: (2,5) (2,5)', 'Step4: (3,1,4) (3,1)']",1,3
12781011,6,"['Step1: (6) (6)', 'Step2: (4,5,9) (9)', 'Step3: (4,5) (4,5)', 'Step4: (12) (12)', 'Step5: (2,1,3) (3)']",2,2
24101112,6,"['Step1: (3,5,8) (3,5)', 'Step2: (8) (8)', 'Step3: (9) (9)', 'Step4: (1,6,7) (7)', 'Step5: (6,1) (6,1)']",2,2
123459101112,4,"['Step1: (4,2,6) (6)', 'Step2: (3,5,8) (8)', 'Step3: (3,4,7) (7)']",1,3
78101112,6,"['Step1: (1,3,4) (1,3)', 'Step2: (6) (6)', 'Step3: (4,2) (4,2)', 'Step4: (5) (5)', 'Step5: (9) (9)']",2,1
12491012,6,"['Step1: (6,1,7) (7)', 'Step2: (5,6,11) (11)', 'Step3: (3,5,8) (3,5)', 'Step4: (8) (8)', 'Step5: (6) (6)']",2,3
123101112,6,"['Step1: (2,6,8) (8)', 'Step2: (4,5,9) (4,5)', 'Step3: (6) (6)', 'Step4: (9) (9)', 'Step5: (7) (7)']",1,2
134589101112,3,"['Step1: (2,5,7) (7)', 'Step2: (6,2,8) (6,2)']",1,2
379101112,5,"['Step1: (2,6,8) (2,6)', 'Step2: (5) (5)', 'Step3: (8) (8)', 'Step4: (4,1) (4,1)']",1,1
101112,8,"['Step1: (5,1,6) (6)', 'Step2: (2,5,7) (7)', 'Step3: (1,5) (1,5)', 'Step4: (9) (9)', 'Step5: (8) (8)', 'Step6: (4) (4)', 'Step7: (3,2) (3,2)']",4,2
12345891012,4,"['Step1: (6) (6)', 'Step2: (11) (11)', 'Step3: (5,2,7) (7)']",1,1
9101112,7,"['Step1: (2,3,5) (2,3)', 'Step2: (6) (6)', 'Step3: (8) (8)', 'Step4: (5) (5)', 'Step5: (4,1) (4,1)', 'Step6: (7) (7)']",3,1
1267891112,4,"['Step1: (3,5,8) (3,5)', 'Step2: (4) (4)', 'Step3: (10) (10)']",1,1
145678101112,3,"['Step1: (3,6,9) (9)', 'Step2: (3,2,5) (3,2)']",1,2
13491011,6,"['Step1: (3,5,8) (8)', 'Step2: (6,1,7) (7)', 'Step3: (12) (12)', 'Step4: (4,2,6) (6)', 'Step5: (2,5) (2,5)']",2,3
235689101112,3,"['Step1: (4,1,5) (4,1)', 'Step2: (7) (7)']",1,1
379101112,5,"['Step1: (2,4,6) (2,4)', 'Step2: (5) (5)', 'Step3: (8) (8)', 'Step4: (1,6,7) (1,6)']",1,2
1489101112,4,"['Step1: (2,5,7) (7)', 'Step2: (3,5,8) (3,5)', 'Step3: (6,2,8) (6,2)']",1,3
1347891112,4,"['Step1: (6,4,10) (10)', 'Step2: (2,6,8) (2,6)', 'Step3: (1,4,5) (5)']",1,3
69101112,6,"['Step1: (1,3,4) (1,3)', 'Step2: (4,2,6) (4,2)', 'Step3: (7) (7)', 'Step4: (5) (5)', 'Step5: (8) (8)']",2,2
181112,7,"['Step1: (1,3,4) (4)', 'Step2: (5,6,11) (5,6)', 'Step3: (7) (7)', 'Step4: (10) (10)', 'Step5: (9) (9)', 'Step6: (3,2) (3,2)']",4,2
34789101112,3,"['Step1: (5,1,6) (5,1)', 'Step2: (2,6,8) (2,6)']",1,2
124578101112,3,"['Step1: (6,3,9) (6,3)', 'Step2: (9) (9)']",1,1
279101112,5,"['Step1: (3,1,4) (4)', 'Step2: (8) (8)', 'Step3: (1,6,7) (1,6)', 'Step4: (3,5) (3,5)']",1,2
1346789101112,2,"['Step1: (2,5,7) (2,5)']",1,1
17912,8,"['Step1: (6,4,10) (10)', 'Step2: (1,2,3) (3)', 'Step3: (6,5,11) (11)', 'Step4: (2) (2)', 'Step5: (8) (8)', 'Step6: (4,5,9) (4,5)', 'Step7: (6) (6)']",5,4
18910,7,"['Step1: (2,3,5) (2,3)', 'Step2: (12) (12)', 'Step3: (7) (7)', 'Step4: (4) (4)', 'Step5: (6,5,11) (6,5)', 'Step6: (11) (11)']",5,2
1467101112,5,"['Step1: (2) (2)', 'Step2: (5,3,8) (5,3)', 'Step3: (8) (8)', 'Step4: (9) (9)']",1,1
2346101112,5,"['Step1: (3,5,8) (8)', 'Step2: (3,4,7) (7)', 'Step3: (4,5,9) (9)', 'Step4: (1,5,6) (1,5)']",1,4
4781012,6,"['Step1: (5,6,11) (11)', 'Step2: (3,6,9) (9)', 'Step3: (3,5,8) (3,5)', 'Step4: (6) (6)', 'Step5: (1,2) (1,2)']",3,3
5691112,7,"['Step1: (2) (2)', 'Step2: (7) (7)', 'Step3: (8) (8)', 'Step4: (4,6,10) (10)', 'Step5: (1,3,4) (1,3)', 'Step6: (4) (4)']",3,2
24589101112,4,"['Step1: (6) (6)', 'Step2: (7) (7)', 'Step3: (1,3,4) (1,3)']",1,1
1246911,6,"['Step1: (6,2,8) (8)', 'Step2: (5,3) (5,3)', 'Step3: (4,6,10) (10)', 'Step4: (12) (12)', 'Step5: (6,1,7) (7)']",3,3
1891112,7,"['Step1: (3,1,4) (4)', 'Step2: (10) (10)', 'Step3: (2,6,8) (2,6)', 'Step4: (7) (7)', 'Step5: (3) (3)', 'Step6: (5) (5)']",3,2
9101112,6,"['Step1: (8) (8)', 'Step2: (4,2,6) (4,2)', 'Step3: (1,3) (1,3)', 'Step4: (5,6,11) (5,6)', 'Step5: (7) (7)']",3,2
891012,7,"['Step1: (2,5,7) (7)', 'Step2: (2,4,6) (2,4)', 'Step3: (1,3) (1,3)', 'Step4: (6,5,11) (11)', 'Step5: (5) (5)', 'Step6: (6) (6)']",4,3
29101112,6,"['Step1: (3,2,5) (5)', 'Step2: (1,6,7) (1,6)', 'Step3: (3,4,7) (7)', 'Step4: (8) (8)', 'Step5: (4,3) (4,3)']",2,3
1236791112,4,"['Step1: (5,4,9) (5,4)', 'Step2: (8) (8)', 'Step3: (10) (10)']",1,1
1348101112,5,"['Step1: (3,6,9) (9)', 'Step2: (6) (6)', 'Step3: (7) (7)', 'Step4: (5,2) (5,2)']",1,1
123101112,7,"['Step1: (3,1,4) (4)', 'Step2: (5,1,6) (6)', 'Step3: (7) (7)', 'Step4: (9) (9)', 'Step5: (3,2,5) (5)', 'Step6: (8) (8)']",1,3
13479101112,4,"['Step1: (6,2,8) (6,2)', 'Step2: (4,1,5) (5)', 'Step3: (8) (8)']",1,2
1231112,8,"['Step1: (3,1,4) (4)', 'Step2: (9) (9)', 'Step3: (8) (8)', 'Step4: (5) (5)', 'Step5: (6) (6)', 'Step6: (7) (7)', 'Step7: (10) (10)']",3,1
157101112,5,"['Step1: (3,6,9) (9)', 'Step2: (2,4,6) (2,4)', 'Step3: (3,5,8) (8)', 'Step4: (3,6) (3,6)']",1,3
257811,6,"['Step1: (3,6,9) (9)', 'Step2: (4,6,10) (10)', 'Step3: (1,4,5) (1,4)', 'Step4: (12) (12)', 'Step5: (6,3) (6,3)']",4,3
1246789101112,2,"['Step1: (3,5,8) (3,5)']",1,1
4811,9,"['Step1: (1,3,4) (1,3)', 'Step2: (12) (12)', 'Step3: (5) (5)', 'Step4: (2) (2)', 'Step5: (7) (7)', 'Step6: (9) (9)', 'Step7: (10) (10)', 'Step8: (6) (6)']",6,1
1479101112,4,"['Step1: (6,2,8) (6,2)', 'Step2: (8) (8)', 'Step3: (5,3) (5,3)']",1,1
2469101112,5,"['Step1: (5,1,6) (5,1)', 'Step2: (7) (7)', 'Step3: (3) (3)', 'Step4: (8) (8)']",1,1
25791112,5,"['Step1: (3,5,8) (8)', 'Step2: (10) (10)', 'Step3: (1,4,5) (1,4)', 'Step4: (6,3,9) (6,3)']",2,3
1289101112,5,"['Step1: (5,3,8) (5,3)', 'Step2: (6) (6)', 'Step3: (7) (7)', 'Step4: (4) (4)']",1,1
