Remainder,Steps,Decision_Tree,Score,Num_Of_Choices_Made
369101112,5,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 5),7] 7', 'Step3: [(2, 8),10] (2, 8)', 'Step4: [5] 5']",1,0
581112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(2, 7),(3, 6),(4, 5)] (2, 7)', 'Step3: [(3, 4)]', 'Step4: [6] 6', 'Step5: [10] 10']",4,0
489101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(3, 5),8] (3, 5)', 'Step3: [(1, 6)]']",1,0
8101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 5),(2, 4)] (2, 4)', 'Step3: [7] 7', 'Step4: [(1, 5)]', 'Step5: [9] 9']",3,0
51012,8,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 4),6] 6', 'Step3: [8] 8', 'Step4: [(2, 4)]', 'Step5: [11] 11', 'Step6: [7] 7', 'Step7: [9] 9']",5,0
248101112,5,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(3, 4),7] 7', 'Step3: [(3, 6),9] 9', 'Step4: [(3, 6)]']",1,0
23589101112,3,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 7),(3, 5),8] (1, 7)']",1,0
7101112,6,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 6),(3, 4),7] (3, 4)', 'Step3: [(1, 8),(2, 7),9] 9', 'Step4: [(1, 6),7] (1, 6)', 'Step5: [(2, 8),10] (2, 8)']",3,0
147891112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(2, 5),7] (2, 5)', 'Step3: [(1, 9),10] 10']",1,0
4591112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 2)]', 'Step3: [7] 7', 'Step4: [10] 10', 'Step5: [8] 8']",3,0
256789101112,3,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [3] 3']",1,0
469,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 6),(2, 5)] (2, 5)', 'Step3: [(1, 11),(4, 8),12] 12', 'Step4: [8] 8', 'Step5: [(1, 9),(4, 6),10] 10', 'Step6: [(1, 11)]']",7,0
12389101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [(1, 6),7] 7', 'Step3: [6] 6']",1,0
389101112,4,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (5, 6)', 'Step2: [(2, 4)]', 'Step3: [(1, 7),8] (1, 7)']",1,0
79101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(3, 5),8] (3, 5)', 'Step3: [(2, 4)]', 'Step4: [8] 8']",2,0
3469101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 5),(3, 4)] (2, 5)', 'Step3: [8] 8']",1,0
3567101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 9),(3, 7),(4, 6),10] (1, 9)', 'Step3: [(2, 4),6] (2, 4)']",1,0
571011,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [2] 2', 'Step3: [(3, 8),(4, 7),(5, 6),11] (3, 8)', 'Step4: [6] 6', 'Step5: [4] 4', 'Step6: [(5, 7),12] 12']",4,0
16789101112,4,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [3] 3', 'Step3: [5] 5']",1,0
12789101112,3,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 9),(2, 8),(4, 6),10] (4, 6)']",1,0
56789101112,3,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 3)]']",1,0
6101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 9),(2, 8),(4, 6),10] (2, 8)', 'Step3: [9] 9', 'Step4: [(1, 4)]', 'Step5: [7] 7']",3,0
1389101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 9),(2, 8),(4, 6),10] (4, 6)', 'Step3: [(2, 5)]']",1,0
3101112,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(2, 4),6] 6', 'Step3: [4] 4', 'Step4: [(2, 3),5] 5', 'Step5: [(2, 7)]', 'Step6: [8] 8']",3,0
257101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 6),(2, 5),7] (1, 6)', 'Step3: [8] 8', 'Step4: [(2, 7),9] 9']",1,0
389101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 8),(4, 5),9] (4, 5)', 'Step3: [(1, 7),8] (1, 7)']",1,0
24101112,6,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 10),(3, 9),(4, 8),12] (3, 9)', 'Step3: [(2, 4),6] 6', 'Step4: [8] 8', 'Step5: [7] 7']",2,0
25791112,6,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 6),8] 8', 'Step3: [(2, 4),6] 6', 'Step4: [10] 10', 'Step5: [4] 4']",2,0
912,8,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] 11', 'Step2: [(1, 6),(2, 5),(3, 4),7] 7', 'Step3: [(1, 8),(3, 6),(4, 5),9] (1, 8)', 'Step4: [(4, 6),10] 10', 'Step5: [4] 4', 'Step6: [(3, 6),9] (3, 6)', 'Step7: [(2, 5)]']",7,0
235791112,5,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 9),(2, 8),(3, 7),10] 10', 'Step3: [(1, 6),(2, 5),7] (1, 6)', 'Step4: [(3, 5),8] 8']",1,0
589101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(3, 4),7] (3, 4)', 'Step3: [(1, 7),8] (1, 7)']",1,0
4671011,6,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 5),7] (2, 5)', 'Step3: [8] 8', 'Step4: [9] 9', 'Step5: [12] 12']",3,0
19101112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [2] 2', 'Step3: [(1, 10),(3, 8),(5, 6),11] (5, 6)', 'Step4: [8] 8', 'Step5: [(3, 4)]']",2,0
78101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step3: [(1, 10),(5, 6),11] (5, 6)', 'Step4: [(1, 2)]']",2,0
91012,7,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step3: [(1, 4)]', 'Step4: [(3, 6),9] (3, 6)', 'Step5: [11] 11', 'Step6: [7] 7']",5,0
81112,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [4] 4', 'Step3: [(2, 5),7] 7', 'Step4: [(2, 8),10] 10', 'Step5: [(2, 6),(3, 5),8] (3, 5)', 'Step6: [(2, 6),8] (2, 6)']",5,0
26101112,5,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (4, 8)', 'Step2: [(1, 6),(2, 5),7] 7', 'Step3: [(2, 6),(3, 5)] (3, 5)', 'Step4: [(1, 9),10] (1, 9)']",2,0
14579101112,3,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 9),(2, 8),10] (2, 8)']",1,0
189101112,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [3] 3', 'Step3: [(1, 11),(5, 7),12] (5, 7)', 'Step4: [6] 6']",1,0
101112,6,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (2, 9)', 'Step2: [(1, 8),(3, 6),(4, 5)] (4, 5)', 'Step3: [(1, 6),7] (1, 6)', 'Step4: [8] 8', 'Step5: [(3, 7),10] (3, 7)']",4,0
691011,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(3, 5),8] (3, 5)', 'Step3: [8] 8', 'Step4: [(1, 11),12] 12', 'Step5: [(1, 4)]']",4,0
41112,7,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 10),(2, 9),(3, 8),(4, 7),11] (3, 8)', 'Step3: [(2, 7),(4, 5),9] 9', 'Step4: [(2, 5),7] (2, 5)', 'Step5: [10] 10', 'Step6: [(1, 7)]']",5,0
34789101112,3,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 5)]']",1,0
571011,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 8),(3, 7),10] (2, 8)', 'Step3: [(3, 4),7] (3, 4)', 'Step4: [9] 9', 'Step5: [(5, 7),12] 12']",4,0
49101112,5,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (3, 8)', 'Step2: [(1, 5),(2, 4),6] 6', 'Step3: [(1, 7)]', 'Step4: [(2, 5)]']",2,0
689101112,4,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 7),(4, 5),9] (4, 5)', 'Step3: [(2, 7),9] (2, 7)']",1,0
67101112,6,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [4] 4', 'Step3: [(2, 8),10] (2, 8)', 'Step4: [9] 9', 'Step5: [5] 5']",2,0
89101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 6),(3, 4),7] (3, 4)', 'Step3: [(1, 6),7] 7', 'Step4: [(1, 6)]']",2,0
478101112,4,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 7),(3, 6),9] (3, 6)', 'Step3: [(2, 9),(4, 7),11] (2, 9)']",1,0
469101112,4,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (3, 8)', 'Step2: [(1, 6),(2, 5),7] (2, 5)', 'Step3: [(1, 7)]']",1,0
89101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 4),5] 5', 'Step3: [7] 7', 'Step4: [(1, 2)]', 'Step5: [4] 4']",2,0
3101112,7,"['Step1: [2] 2', 'Step2: [(1, 4),5] 5', 'Step3: [6] 6', 'Step4: [(1, 8),9] 9', 'Step5: [(1, 11),(4, 8),12] (4, 8)', 'Step6: [(1, 7)]']",3,0
2356789101112,2,"['Step1: [(1, 4),(2, 3),5] (1, 4)']",1,0
4781112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(2, 6),(3, 5),8] (2, 6)', 'Step3: [(3, 5),8] (3, 5)', 'Step4: [10] 10']",3,0
389101112,5,"['Step1: [2] 2', 'Step2: [(1, 7),(3, 5),8] (1, 7)', 'Step3: [6] 6', 'Step4: [(4, 5),9] (4, 5)']",1,0
15678101112,3,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (2, 9)', 'Step2: [(1, 6),(3, 4),7] (3, 4)']",1,0
612,8,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (3, 9)', 'Step2: [(1, 6),(2, 5),7] 7', 'Step3: [(1, 10),(5, 6),11] 11', 'Step4: [(2, 8),(4, 6),10] 10', 'Step5: [(1, 5),(2, 4),6] (2, 4)', 'Step6: [(1, 5),6] (1, 5)', 'Step7: [8] 8']",7,0
2457101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 9),(2, 8),10] (1, 9)', 'Step3: [8] 8']",1,0
3678101112,4,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 7),(3, 6),9] 9', 'Step3: [(2, 4),6] (2, 4)']",1,0
369101112,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 7),(3, 5),8] 8', 'Step3: [5] 5', 'Step4: [(1, 7)]']",1,0
671112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [4] 4', 'Step3: [(1, 10),(2, 9),11] (1, 10)', 'Step4: [(2, 9),11] (2, 9)', 'Step5: [8] 8']",4,0
7101112,6,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 8),(2, 7),(4, 5),9] (4, 5)', 'Step3: [(2, 3)]', 'Step4: [(1, 8),9] 9', 'Step5: [(1, 8)]']",3,0
1891112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 7),(2, 6),8] (2, 6)', 'Step3: [(1, 11),(5, 7),12] (5, 7)', 'Step4: [(1, 9),10] 10']",3,0
3471012,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 5),(3, 4),7] (2, 5)', 'Step3: [(3, 8),(4, 7),11] 11', 'Step4: [9] 9', 'Step5: [8] 8']",3,0
12379101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step3: [6] 6']",1,0
4891012,6,"['Step1: [2] 2', 'Step2: [(1, 9),(3, 7),(4, 6),10] (3, 7)', 'Step3: [(1, 5),6] 6', 'Step4: [(1, 5)]', 'Step5: [11] 11']",3,0
9101112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 6),(2, 5)] (2, 5)', 'Step3: [8] 8', 'Step4: [(1, 6)]', 'Step5: [4] 4']",3,0
1456789101112,2,"['Step1: [(1, 4),(2, 3),5] (2, 3)']",1,0
91112,8,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 3),5] 5', 'Step3: [(2, 6),8] 8', 'Step4: [(3, 7),10] 10', 'Step5: [6] 6', 'Step6: [2] 2', 'Step7: [(3, 7)]']",5,0
79101112,5,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [8] 8', 'Step4: [(5, 6),11] (5, 6)']",2,0
3789101112,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 5),7] (2, 5)', 'Step3: [6] 6']",1,0
28101112,5,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 7),(3, 6),9] 9', 'Step3: [(3, 8),(4, 7),11] (4, 7)', 'Step4: [(3, 6)]']",2,0
139101112,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 6),7] 7', 'Step3: [(1, 10),(3, 8),(5, 6),11] (5, 6)', 'Step4: [8] 8']",1,0
681112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 6),(3, 4),7] (3, 4)', 'Step3: [(1, 9),10] (1, 9)', 'Step4: [7] 7', 'Step5: [10] 10']",4,0
8101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 8),(4, 5),9] (4, 5)', 'Step3: [(1, 9),(2, 8),10] (1, 9)', 'Step4: [(2, 6),8] (2, 6)']",3,0
78101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step3: [(1, 3)]', 'Step4: [(2, 5),7] (2, 5)']",2,0
167812,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [(1, 8),9] 9', 'Step4: [10] 10', 'Step5: [11] 11']",4,0
379101112,4,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (5, 6)', 'Step2: [(1, 4),(2, 3)] (1, 4)', 'Step3: [(2, 8),(3, 7),10] (2, 8)']",1,0
2459101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 7),8] 8', 'Step3: [(1, 7)]']",1,0
67912,7,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 5),6] (1, 5)', 'Step3: [(2, 6),8] 8', 'Step4: [(2, 3)]', 'Step5: [11] 11', 'Step6: [10] 10']",5,0
591012,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (1, 11)', 'Step2: [(2, 9),(3, 8),(4, 7),(5, 6)] (3, 8)', 'Step3: [(2, 4),6] (2, 4)', 'Step4: [7] 7', 'Step5: [6] 6']",4,0
1289101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 4),5] 5', 'Step3: [(1, 9),(2, 8),(4, 6),10] (4, 6)']",1,0
349101112,5,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 8),(2, 7),(4, 5),9] (1, 8)', 'Step3: [(2, 7),(4, 5),9] (2, 7)', 'Step4: [5] 5']",1,0
6789101112,4,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [5] 5', 'Step3: [(2, 4),6] (2, 4)']",1,0
37101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step2: [(1, 9),(3, 7),(4, 6),10] (4, 6)', 'Step3: [(1, 5)]', 'Step4: [9] 9']",2,0
13568101112,3,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (2, 9)', 'Step2: [(1, 10),(3, 8),(4, 7),(5, 6),11] (4, 7)']",1,0
9101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(3, 5),8] 8', 'Step3: [(1, 6),(3, 4)] (3, 4)', 'Step4: [(1, 5),6] 6', 'Step5: [(1, 5)]']",3,0
23101112,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 4),(2, 3),5] 5', 'Step3: [(1, 6),(3, 4)] (1, 6)', 'Step4: [8] 8', 'Step5: [9] 9', 'Step6: [4] 4']",2,0
3679101112,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 5),7] (2, 5)', 'Step3: [8] 8']",1,0
567891011,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 3),5] (2, 3)', 'Step3: [(5, 7),12] 12']",1,0
2468101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [3] 3', 'Step3: [(2, 5),7] 7', 'Step4: [5] 5']",1,0
1469101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step2: [(1, 7),(3, 5)] (3, 5)', 'Step3: [(1, 6),7] 7']",1,0
89101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [4] 4', 'Step3: [(2, 3),5] (2, 3)', 'Step4: [(5, 7),12] (5, 7)']",2,0
491012,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 9),(3, 7),(4, 6),10] (3, 7)', 'Step3: [(1, 10),11] 11', 'Step4: [(1, 6)]', 'Step5: [8] 8']",4,0
3467891012,3,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 11),(3, 9),(4, 8),12] (1, 11)']",1,0
3589101112,4,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 4),(2, 3),5] (1, 4)', 'Step3: [(2, 7),9] (2, 7)']",1,0
14578101112,3,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 10),(2, 9),(4, 7),11] (2, 9)']",1,0
1345789101112,2,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)']",1,0
489101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 3),5] 5', 'Step3: [(2, 3)]', 'Step4: [7] 7']",1,0
189101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 8),(2, 7),9] (2, 7)', 'Step3: [6] 6', 'Step4: [4] 4']",1,0
259101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 4),6] 6', 'Step3: [(2, 5),(3, 4)] (3, 4)', 'Step4: [8] 8']",1,0
248101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(1, 8),(2, 7),(3, 6),(4, 5)] (3, 6)', 'Step3: [(1, 5),(2, 4)] (1, 5)', 'Step4: [7] 7']",1,0
91012,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step2: [(3, 6),(4, 5),9] (3, 6)', 'Step3: [7] 7', 'Step4: [(1, 5)]', 'Step5: [11] 11', 'Step6: [4] 4']",5,0
256791112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 9),(3, 7),10] 10', 'Step4: [(1, 3)]']",1,0
358101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 9),(4, 6),10] (4, 6)', 'Step3: [(1, 9),10] (1, 9)']",1,0
1349101112,4,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (5, 6)', 'Step2: [(1, 7),8] 8', 'Step3: [(2, 7),9] (2, 7)']",1,0
281012,7,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(3, 4),7] (3, 4)', 'Step3: [(2, 9),11] 11', 'Step4: [7] 7', 'Step5: [6] 6', 'Step6: [9] 9']",4,0
12579101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [4] 4', 'Step3: [(1, 7),8] 8']",1,0
49101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 7),(2, 6),(3, 5)] (1, 7)', 'Step3: [(2, 5),(3, 4)] (2, 5)', 'Step4: [6] 6', 'Step5: [3] 3']",2,0
5691112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 2)]', 'Step3: [8] 8', 'Step4: [10] 10', 'Step5: [7] 7']",3,0
5679101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 4),(2, 3),5] (1, 4)', 'Step3: [(2, 3),5] (2, 3)']",1,0
567101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [4] 4', 'Step3: [(2, 8),(3, 7),10] (2, 8)', 'Step4: [3] 3']",1,0
34781112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [6] 6', 'Step3: [(1, 9),(3, 7),10] 10', 'Step4: [(1, 9),(3, 7)] (1, 9)']",2,0
2489101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 4),6] 6', 'Step3: [(3, 5),8] (3, 5)']",1,0
671112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step2: [(1, 10),(4, 7),(5, 6),11] (1, 10)', 'Step3: [(3, 5)]', 'Step4: [9] 9', 'Step5: [4] 4']",4,0
171012,7,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [4] 4', 'Step3: [(1, 10),(2, 9),11] 11', 'Step4: [(1, 8),(2, 7),9] 9', 'Step5: [6] 6', 'Step6: [(2, 8),10] (2, 8)']",4,0
14569101112,3,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 9),(2, 8),(4, 6),10] (2, 8)']",1,0
9101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 7),(2, 6),8] (1, 7)', 'Step3: [(2, 6),8] 8', 'Step4: [(2, 4),6] 6', 'Step5: [(2, 4)]']",3,0
1451112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(2, 9),(3, 8),(4, 7),(5, 6),11] (2, 9)', 'Step3: [(1, 5),6] 6', 'Step4: [(3, 7)]', 'Step5: [8] 8']",3,0
491112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 7),8] (1, 7)', 'Step3: [(2, 5)]', 'Step4: [8] 8', 'Step5: [10] 10']",4,0
678101112,5,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 5),(2, 4),6] (2, 4)', 'Step3: [(1, 9),10] (1, 9)', 'Step4: [5] 5']",1,0
41011,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 8),(3, 6),9] (3, 6)', 'Step3: [(1, 11),(4, 8),12] 12', 'Step4: [(1, 7),8] 8', 'Step5: [9] 9', 'Step6: [(1, 7)]']",5,0
379101112,5,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 5),7] (2, 5)', 'Step3: [8] 8', 'Step4: [6] 6']",1,0
346891012,4,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 7),(3, 6),9] (2, 7)', 'Step3: [(3, 8),11] 11']",1,0
2581012,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 11),(2, 10),(3, 9),(5, 7),12] (3, 9)', 'Step3: [(1, 7),8] (1, 7)', 'Step4: [11] 11']",3,0
34679101112,3,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 8),(3, 6),9] (1, 8)']",1,0
36789101112,3,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 4)]']",1,0
259101112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 4),(2, 3),5] (1, 4)', 'Step3: [3] 3', 'Step4: [6] 6', 'Step5: [8] 8']",1,0
5101112,6,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 10),(4, 7),(5, 6),11] (4, 7)', 'Step3: [(1, 6)]', 'Step4: [8] 8', 'Step5: [9] 9']",3,0
341011,7,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 11),(3, 9),(4, 8),12] 12', 'Step3: [(1, 4),5] 5', 'Step4: [(1, 6),(3, 4)] (1, 6)', 'Step5: [8] 8', 'Step6: [9] 9']",4,0
789101112,5,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 4),(2, 3),5] (1, 4)', 'Step3: [(3, 5),8] (3, 5)', 'Step4: [2] 2']",1,0
479101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 3),5] 5', 'Step3: [(2, 3)]', 'Step4: [8] 8']",1,0
58912,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (1, 11)', 'Step2: [(2, 4),6] 6', 'Step3: [(2, 4)]', 'Step4: [(3, 7),10] 10', 'Step5: [(3, 7)]']",5,0
34689101112,3,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 7),8] (1, 7)']",1,0
379101112,6,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 7),(3, 5),8] 8', 'Step3: [(1, 3),4] 4', 'Step4: [2] 2', 'Step5: [(1, 5)]']",1,0
