Remainder,Steps,Decision_Tree,Score,Num_Of_Choices_Made
4781112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(2, 6),(3, 5),8] (2, 6)', 'Step3: [(3, 7),10] 10', 'Step4: [(3, 5),8] (3, 5)']",3,4
46101112,6,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 7),8] 8', 'Step3: [(1, 5),6] (1, 5)', 'Step4: [7] 7', 'Step5: [9] 9']",2,3
69101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 9),(2, 8),(4, 6),10] (2, 8)', 'Step3: [(3, 5)]', 'Step4: [(1, 4)]']",2,2
267891112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step3: [(1, 4)]']",1,2
17811,8,"['Step1: [2] 2', 'Step2: [(1, 4),5] 5', 'Step3: [(1, 9),(3, 7),(4, 6),10] (4, 6)', 'Step4: [(1, 8),9] 9', 'Step5: [(1, 11),12] 12', 'Step6: [3] 3', 'Step7: [10] 10']",5,4
1811,8,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (3, 9)', 'Step2: [(1, 4),5] 5', 'Step3: [(2, 4),6] (2, 4)', 'Step4: [10] 10', 'Step5: [(1, 11),12] 12', 'Step6: [(1, 6),7] 7', 'Step7: [6] 6']",6,5
89101112,6,"['Step1: [2] 2', 'Step2: [(1, 5),6] (1, 5)', 'Step3: [4] 4', 'Step4: [(3, 6),9] (3, 6)', 'Step5: [7] 7']",2,2
589101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 5),(3, 4),7] (3, 4)', 'Step3: [(2, 7),9] (2, 7)']",1,3
34789101112,4,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [5] 5', 'Step3: [6] 6']",1,1
251112,7,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 8),(2, 7),(4, 5),9] 9', 'Step3: [(1, 6),(2, 5),7] (1, 6)', 'Step4: [8] 8', 'Step5: [(4, 7),11] (4, 7)', 'Step6: [10] 10']",4,4
5101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 9),(3, 7),10] (3, 7)', 'Step3: [8] 8', 'Step4: [(1, 9),10] (1, 9)', 'Step5: [4] 4']",3,3
25679101112,3,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [(2, 5),(3, 4),7] (3, 4)']",1,2
391012,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 5),(2, 4),6] (2, 4)', 'Step3: [(1, 5),6] 6', 'Step4: [(3, 5),8] 8', 'Step5: [(1, 11),(3, 9),12] (1, 11)', 'Step6: [5] 5']",4,5
46891112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 8),(4, 6),10] 10', 'Step3: [3] 3', 'Step4: [(2, 5)]']",2,2
45891112,5,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 7),8] (1, 7)', 'Step3: [(4, 6),10] 10', 'Step4: [6] 6']",2,3
1112,8,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [6] 6', 'Step3: [(1, 4)]', 'Step4: [(3, 7),10] (3, 7)', 'Step5: [8] 8', 'Step6: [9] 9', 'Step7: [10] 10']",6,2
67101112,6,"['Step1: [(1, 3),4] 4', 'Step2: [(2, 3),5] 5', 'Step3: [2] 2', 'Step4: [(1, 11),(3, 9),12] (3, 9)', 'Step5: [(1, 8)]']",2,3
61012,7,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 7),(2, 6),8] (1, 7)', 'Step3: [4] 4', 'Step4: [(2, 9),11] 11', 'Step5: [(2, 9)]', 'Step6: [8] 8']",5,3
34691011,5,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 6),8] 8', 'Step3: [(2, 7),(3, 6),9] (2, 7)', 'Step4: [(3, 9),12] 12']",2,4
9101112,6,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 4),6] 6', 'Step3: [8] 8', 'Step4: [(2, 7),9] (2, 7)', 'Step5: [(3, 4)]']",3,3
46891112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 4),(2, 3),5] 5', 'Step3: [(1, 8),(2, 7),(3, 6),9] (2, 7)', 'Step4: [(1, 3),4] (1, 3)']",2,4
671112,6,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 9),(3, 8),(4, 7),11] (2, 9)', 'Step3: [(3, 4),7] (3, 4)', 'Step4: [8] 8', 'Step5: [10] 10']",4,3
14891112,6,"['Step1: [2] 2', 'Step2: [(1, 5),6] 6', 'Step3: [(1, 9),(3, 7),10] 10', 'Step4: [(1, 7),(3, 5),8] (3, 5)', 'Step5: [7] 7']",2,3
13589101112,4,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 5),(2, 4)] (2, 4)', 'Step3: [7] 7']",1,2
236789101112,3,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 4),(2, 3)] (1, 4)']",1,2
789101112,4,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 6),8] (2, 6)', 'Step3: [(4, 5),9] (4, 5)']",1,3
13891011,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] 12', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 6),(2, 5),7] 7', 'Step4: [(1, 5),6] 6', 'Step5: [(2, 5)]']",2,4
2489101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 7),8] (1, 7)', 'Step3: [5] 5']",1,2
134781012,5,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 8),(2, 7),(4, 5),9] 9', 'Step3: [(2, 5),(3, 4),7] (2, 5)', 'Step4: [(1, 10),(3, 8),(4, 7),11] 11']",1,4
81112,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 2),3] 3', 'Step3: [(1, 5),(2, 4),6] (2, 4)', 'Step4: [(1, 11),(5, 7),12] (5, 7)', 'Step5: [(1, 8),9] 9', 'Step6: [(1, 6)]']",5,5
26789101112,4,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 4),5] 5', 'Step3: [(1, 4)]']",1,2
368101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 5),(3, 4)] (2, 5)', 'Step3: [4] 4', 'Step4: [(3, 6),9] 9']",1,3
238101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [4] 4', 'Step3: [(2, 9),(3, 8),(5, 6),11] (5, 6)', 'Step4: [9] 9']",1,2
68101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [(1, 10),(2, 9),(3, 8),11] (2, 9)', 'Step3: [(1, 3)]', 'Step4: [7] 7']",2,2
7891012,6,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 4),(2, 3)] (2, 3)', 'Step3: [6] 6', 'Step4: [(1, 10),(4, 7),11] 11', 'Step5: [(1, 4)]']",3,3
136789101112,3,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [5] 5']",1,1
235678101112,3,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 9),(2, 8),(3, 7),10] (1, 9)']",1,2
101112,8,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 4),(2, 3),5] (2, 3)', 'Step3: [8] 8', 'Step4: [(1, 6)]', 'Step5: [5] 5', 'Step6: [4] 4', 'Step7: [9] 9']",4,2
1291011,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 8),(3, 6),(4, 5),9] (4, 5)', 'Step3: [(1, 2),3] 3', 'Step4: [6] 6', 'Step5: [8] 8', 'Step6: [(1, 11),(2, 10),12] 12']",3,4
1691012,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 10),(2, 9),(5, 6),11] 11', 'Step4: [(2, 3),5] (2, 3)', 'Step5: [(5, 7),12] (5, 7)']",3,5
1579101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 5),6] 6', 'Step3: [(1, 9),(2, 8),10] (2, 8)']",1,3
5691112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step3: [(1, 8),(3, 6),(4, 5),9] (1, 8)', 'Step4: [(3, 4)]']",3,3
239101112,6,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 4),(2, 3)] (1, 4)', 'Step3: [7] 7', 'Step4: [6] 6', 'Step5: [8] 8']",1,2
46791112,5,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [5] 5', 'Step3: [(2, 8),(4, 6),10] 10', 'Step4: [(2, 8),(4, 6)] (2, 8)']",2,3
178101112,5,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 10),(2, 9),(3, 8),(5, 6),11] (5, 6)', 'Step3: [(2, 3)]', 'Step4: [(1, 8),9] 9']",1,3
57910,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] 12', 'Step2: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step3: [(2, 5),(3, 4),7] (3, 4)', 'Step4: [(2, 9),11] 11', 'Step5: [(2, 8),10] (2, 8)']",5,5
479101112,5,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 4),(2, 3),5] (2, 3)', 'Step3: [(1, 4),5] 5', 'Step4: [(1, 8),9] (1, 8)']",1,4
134689101112,3,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 6),(2, 5),(3, 4)] (2, 5)']",1,2
14789101112,3,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (5, 6)', 'Step2: [(1, 4),(2, 3)] (2, 3)']",1,2
259101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [4] 4', 'Step3: [(3, 7),10] (3, 7)', 'Step4: [6] 6']",1,2
5791012,6,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [6] 6', 'Step3: [(3, 8),(4, 7),11] 11', 'Step4: [(3, 5),8] 8', 'Step5: [(3, 4),7] (3, 4)']",3,4
9101112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 5),(2, 4),6] 6', 'Step3: [8] 8', 'Step4: [(1, 5),(2, 4)] (2, 4)', 'Step5: [(1, 5)]']",3,3
23789101112,4,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 4),6] 6', 'Step3: [4] 4']",1,2
2691012,6,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 6),(3, 4),7] 7', 'Step3: [(1, 10),(2, 9),(3, 8),11] 11', 'Step4: [(1, 6),(3, 4)] (3, 4)', 'Step5: [(1, 8),9] (1, 8)']",3,5
46789101112,3,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 5),7] (2, 5)']",1,2
24689101112,4,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 6),(3, 4),7] 7', 'Step3: [(1, 3),4] (1, 3)']",1,3
157891012,5,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [4] 4', 'Step3: [(1, 5),6] 6', 'Step4: [(1, 10),11] 11']",1,3
912,9,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step3: [(1, 4)]', 'Step4: [8] 8', 'Step5: [6] 6', 'Step6: [11] 11', 'Step7: [3] 3', 'Step8: [7] 7']",7,2
13689101112,3,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 8),(3, 6),(4, 5),9] (4, 5)']",1,2
5891112,6,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [3] 3', 'Step3: [(1, 5),6] 6', 'Step4: [7] 7', 'Step5: [(1, 10),11] (1, 10)']",3,3
6789101112,4,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 4),(2, 3)] (2, 3)', 'Step3: [(1, 4)]']",1,2
139101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step3: [(1, 10),(4, 7),11] (4, 7)', 'Step4: [6] 6']",1,3
4781112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 8),(3, 6),9] (3, 6)', 'Step3: [(1, 8),9] 9', 'Step4: [(1, 10),(4, 7),11] (1, 10)']",3,4
24789101112,3,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 6),7] (1, 6)']",1,2
4579101112,4,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 6),8] 8', 'Step3: [(2, 6)]']",1,2
45789101112,3,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 2)]']",1,1
16789101112,4,"['Step1: [(1, 3),4] 4', 'Step2: [(2, 3),5] (2, 3)', 'Step3: [5] 5']",1,2
279101112,5,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 8),(2, 7),9] (1, 8)', 'Step4: [(3, 5)]']",1,3
101112,8,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 5),(2, 4),6] 6', 'Step3: [(1, 2),3] (1, 2)', 'Step4: [4] 4', 'Step5: [(3, 5)]', 'Step6: [7] 7', 'Step7: [9] 9']",4,3
2467812,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 9),(2, 8),(4, 6),10] 10', 'Step3: [(1, 11),(4, 8),12] (1, 11)', 'Step4: [(2, 7),9] 9']",3,4
101112,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (4, 8)', 'Step2: [(2, 7),(3, 6),9] 9', 'Step3: [(2, 7),(3, 6)] (2, 7)', 'Step4: [(1, 6)]', 'Step5: [(3, 5)]']",4,3
489101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 3),5] (2, 3)', 'Step3: [(5, 6),11] (5, 6)']",1,3
7101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 5),(2, 4),6] (1, 5)', 'Step3: [(2, 3)]', 'Step4: [9] 9', 'Step5: [(4, 6),10] (4, 6)']",3,3
3679101112,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 6),(3, 5),8] 8', 'Step3: [(2, 5),7] (2, 5)']",1,3
89101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 7),(4, 5),9] (2, 7)', 'Step3: [(3, 4)]', 'Step4: [5] 5']",2,2
24789101112,4,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 3),4] (1, 3)', 'Step3: [(2, 4),6] 6']",1,3
149101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 7),(2, 6),(3, 5)] (2, 6)', 'Step3: [(3, 4),7] 7', 'Step4: [(3, 5)]']",1,3
2789101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [6] 6', 'Step3: [(1, 3)]']",1,1
356101112,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 8),(3, 6),9] 9', 'Step3: [(1, 8),(3, 6)] (1, 8)', 'Step4: [7] 7']",1,3
1357891011,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 11),(3, 9),(5, 7),12] 12']",1,3
2789101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [5] 5', 'Step3: [(1, 6),7] (1, 6)']",1,2
389101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 3),5] 5', 'Step3: [(2, 4)]', 'Step4: [7] 7']",1,2
1256789101112,2,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)']",1,1
1346789101112,2,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)']",1,1
34671012,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step3: [(1, 10),(4, 7),(5, 6),11] 11', 'Step4: [(1, 5),6] (1, 5)']",2,4
2579101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 4),5] (1, 4)', 'Step3: [8] 8']",1,2
368101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 6),(2, 5),(3, 4)] (2, 5)', 'Step3: [(1, 4)]', 'Step4: [(3, 6),9] 9']",1,3
5679101112,4,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 3)]', 'Step3: [8] 8']",1,1
3512,8,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [6] 6', 'Step4: [10] 10', 'Step5: [9] 9', 'Step6: [(3, 5),8] 8', 'Step7: [11] 11']",6,3
239101112,5,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step3: [(1, 7),8] 8', 'Step4: [(1, 7)]']",1,3
89101112,5,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 6),8] (2, 6)', 'Step3: [(3, 7),10] (3, 7)', 'Step4: [4] 4']",2,3
25789101112,3,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 8),(4, 6),10] (4, 6)']",1,2
591012,7,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 5),6] 6', 'Step3: [(1, 11),(4, 8),(5, 7),12] (1, 11)', 'Step4: [8] 8', 'Step5: [7] 7', 'Step6: [4] 4']",4,3
681112,7,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 8),(3, 7),10] 10', 'Step3: [(2, 5),7] 7', 'Step4: [(2, 5)]', 'Step5: [(3, 6),9] 9', 'Step6: [3] 3']",4,4
145789101112,3,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 5),6] 6']",1,2
6789101112,4,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [(1, 3)]']",1,2
26789101112,4,"['Step1: [(1, 2),3] 3', 'Step2: [4] 4', 'Step3: [(1, 5),6] (1, 5)']",1,2
1369101112,5,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [(1, 6),7] 7', 'Step4: [8] 8']",1,3
2679101112,4,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 6),8] 8', 'Step3: [(3, 4),7] (3, 4)']",1,3
24679101112,3,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 9),(3, 8),(4, 7),11] (3, 8)']",1,2
67812,7,"['Step1: [(1, 3),4] 4', 'Step2: [(2, 3),5] (2, 3)', 'Step3: [(1, 9),10] (1, 9)', 'Step4: [10] 10', 'Step5: [5] 5', 'Step6: [11] 11']",5,3
245789101112,3,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 3),4] (1, 3)']",1,2
891012,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 6),(3, 4),7] (3, 4)', 'Step3: [(1, 10),11] 11', 'Step4: [(1, 7),8] (1, 7)', 'Step5: [6] 6']",4,4
6789101112,4,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 3),4] (1, 3)', 'Step3: [(2, 4),6] (2, 4)']",1,3
26912,8,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 4),(2, 3)] (1, 4)', 'Step3: [3] 3', 'Step4: [(2, 6),8] 8', 'Step5: [7] 7', 'Step6: [(2, 9),11] 11', 'Step7: [10] 10']",5,4
23579101112,3,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (4, 8)', 'Step2: [(1, 6),(2, 5),7] (1, 6)']",1,2
3581012,6,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 8),(3, 6),9] 9', 'Step3: [(1, 6),7] 7', 'Step4: [(1, 5),6] 6', 'Step5: [(1, 11),12] (1, 11)']",3,5
18101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 10),(3, 8),(5, 6),11] (5, 6)', 'Step3: [(3, 4)]', 'Step4: [(1, 8),9] 9']",2,3
56101112,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 8),(3, 6),9] 9', 'Step3: [(1, 7),(3, 5),8] (1, 7)', 'Step4: [(3, 8),(5, 6),11] (3, 8)']",2,4
13101112,7,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 8),(2, 7),(3, 6),9] (2, 7)', 'Step3: [6] 6', 'Step4: [8] 8', 'Step5: [9] 9', 'Step6: [(1, 3),4] 4']",2,3
379101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 7),(3, 5),8] 8', 'Step3: [(1, 4),5] 5', 'Step4: [(1, 4)]']",1,3
2910,8,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [5] 5', 'Step3: [(1, 11),(2, 10),12] 12', 'Step4: [6] 6', 'Step5: [(1, 8),(2, 7),9] (1, 8)', 'Step6: [(2, 9),11] 11', 'Step7: [7] 7']",6,4
1478912,7,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 10),(2, 9),(3, 8),(4, 7),11] 11', 'Step3: [2] 2', 'Step4: [3] 3', 'Step5: [(1, 9),10] 10', 'Step6: [(1, 4),5] 5']",3,4
146781012,5,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 8),(2, 7),(3, 6),9] 9', 'Step3: [(1, 10),(3, 8),(4, 7),11] 11', 'Step4: [(1, 4),(2, 3)] (2, 3)']",1,4
246791112,4,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (3, 8)', 'Step2: [(1, 5),(2, 4),6] (1, 5)', 'Step3: [(4, 6),10] 10']",1,3
91011,7,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [3] 3', 'Step3: [(1, 6)]', 'Step4: [(4, 5),9] (4, 5)', 'Step5: [8] 8', 'Step6: [12] 12']",5,2
235789101112,3,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [6] 6']",1,1
5671112,6,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [9] 9', 'Step4: [10] 10', 'Step5: [8] 8']",3,2
15812,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 7),(2, 6),8] (2, 6)', 'Step3: [(1, 10),11] 11', 'Step4: [(1, 8),9] 9', 'Step5: [7] 7', 'Step6: [10] 10']",5,4
691012,6,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 10),(3, 8),(5, 6),11] 11', 'Step3: [(1, 6),7] 7', 'Step4: [(1, 5),6] (1, 5)', 'Step5: [(3, 8)]']",4,4
29101112,6,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 6),(2, 5),7] (1, 6)', 'Step3: [(2, 5),7] 7', 'Step4: [(4, 5),9] (4, 5)', 'Step5: [8] 8']",2,4
71112,7,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 10),(3, 8),(5, 6),11] (1, 10)', 'Step3: [(3, 5),8] 8', 'Step4: [5] 5', 'Step5: [6] 6', 'Step6: [(3, 9),12] (3, 9)']",5,4
6101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(3, 5),8] (3, 5)', 'Step3: [(1, 8),9] 9', 'Step4: [4] 4', 'Step5: [(1, 8)]']",3,3
2681012,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 10),(2, 9),(5, 6),11] 11', 'Step3: [(2, 10),(5, 7),12] (5, 7)', 'Step4: [(1, 9),(2, 8),10] (1, 9)']",3,4
589101112,6,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 4),6] 6', 'Step3: [4] 4', 'Step4: [2] 2', 'Step5: [7] 7']",1,2
347891012,5,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (1, 11)', 'Step2: [(2, 3),5] 5', 'Step3: [(2, 4),6] 6', 'Step4: [2] 2']",1,3
811,8,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 11),(4, 8),(5, 7),12] 12', 'Step3: [(1, 8),(4, 5),9] 9', 'Step4: [(1, 4),5] (1, 4)', 'Step5: [7] 7', 'Step6: [(5, 6),11] (5, 6)', 'Step7: [10] 10']",7,5
581112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 10),(2, 9),(4, 7),11] (4, 7)', 'Step3: [(1, 2)]', 'Step4: [10] 10', 'Step5: [9] 9']",4,2
3679101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 2),3] (1, 2)', 'Step3: [4] 4', 'Step4: [5] 5']",1,2
91012,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(3, 5),8] 8', 'Step3: [4] 4', 'Step4: [(3, 7),10] (3, 7)', 'Step5: [(2, 9),11] 11', 'Step6: [(2, 5)]']",5,4
56891112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 5),(2, 4),6] (2, 4)', 'Step3: [(1, 9),10] 10', 'Step4: [(1, 3)]']",2,3
15689101112,3,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 9),(3, 7),10] (3, 7)']",1,2
612,8,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step3: [5] 5', 'Step4: [(1, 11),(2, 10),12] (1, 11)', 'Step5: [7] 7', 'Step6: [10] 10', 'Step7: [(2, 9)]']",7,3
68101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 6),(2, 5)] (2, 5)', 'Step3: [(1, 9),(4, 6),10] (1, 9)', 'Step4: [4] 4']",2,3
28101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [4] 4', 'Step3: [(2, 5),7] 7', 'Step4: [(1, 9),(2, 8),10] (1, 9)', 'Step5: [5] 5']",2,3
